Date,Consumption,Hour
05.07.2017,29921.6,S6
05.07.2017,32299.2,S7
05.07.2017,37421.0,S8
05.07.2017,40017.9,S9
05.07.2017,41885.2,S10
05.07.2017,42503.0,S11
05.07.2017,41391.2,S12
05.07.2017,42617.8,S13
05.07.2017,43443.9,S14
05.07.2017,43270.6,S15
05.07.2017,42669.4,S16
05.07.2017,41257.7,S17
05.07.2017,39557.2,S18
05.07.2017,38608.9,S19
05.07.2017,39307.9,S20
05.07.2017,40001.5,S21
05.07.2017,39487.6,S22
05.07.2017,37993.8,S23
06.07.2017,36029.6,S0
06.07.2017,34217.6,S1
06.07.2017,33048.8,S2
06.07.2017,32042.5,S3
06.07.2017,31619.9,S4
06.07.2017,30256.1,S5
06.07.2017,30257.6,S6
06.07.2017,32451.0,S7
06.07.2017,37672.7,S8
06.07.2017,40816.9,S9
06.07.2017,41970.2,S10
06.07.2017,42867.2,S11
06.07.2017,41712.6,S12
06.07.2017,42711.3,S13
06.07.2017,43502.8,S14
06.07.2017,43092.8,S15
06.07.2017,42529.6,S16
06.07.2017,41209.0,S17
06.07.2017,39107.8,S18
06.07.2017,38677.5,S19
06.07.2017,39497.4,S20
06.07.2017,39838.8,S21
06.07.2017,39274.2,S22
06.07.2017,37709.8,S23
07.07.2017,35864.3,S0
07.07.2017,34124.6,S1
07.07.2017,32789.5,S2
07.07.2017,31900.5,S3
07.07.2017,31309.0,S4
07.07.2017,30198.3,S5
07.07.2017,29783.9,S6
07.07.2017,32104.0,S7
07.07.2017,37414.4,S8
07.07.2017,40321.3,S9
07.07.2017,41576.8,S10
07.07.2017,42211.8,S11
07.07.2017,40863.1,S12
07.07.2017,40365.1,S13
07.07.2017,42635.4,S14
07.07.2017,42532.0,S15
07.07.2017,42065.5,S16
07.07.2017,40485.6,S17
07.07.2017,38774.7,S18
07.07.2017,38018.9,S19
07.07.2017,38716.8,S20
07.07.2017,39019.1,S21
07.07.2017,38796.1,S22
07.07.2017,37138.8,S23
08.07.2017,35358.9,S0
08.07.2017,33701.1,S1
08.07.2017,32315.9,S2
08.07.2017,31474.3,S3
08.07.2017,30856.1,S4
08.07.2017,29580.7,S5
08.07.2017,29136.9,S6
08.07.2017,30775.2,S7
08.07.2017,34717.6,S8
08.07.2017,37305.2,S9
08.07.2017,38323.1,S10
08.07.2017,39425.1,S11
08.07.2017,38594.5,S12
08.07.2017,39140.2,S13
08.07.2017,39590.5,S14
08.07.2017,38966.4,S15
08.07.2017,38448.2,S16
08.07.2017,37137.7,S17
08.07.2017,36508.3,S18
08.07.2017,36223.4,S19
08.07.2017,37191.7,S20
08.07.2017,37749.7,S21
08.07.2017,37263.4,S22
08.07.2017,35864.0,S23
09.07.2017,33797.3,S0
09.07.2017,31695.9,S1
09.07.2017,30624.7,S2
09.07.2017,29962.7,S3
09.07.2017,29241.9,S4
09.07.2017,27614.8,S5
09.07.2017,26644.7,S6
09.07.2017,27547.7,S7
09.07.2017,28956.6,S8
09.07.2017,30555.2,S9
09.07.2017,32056.9,S10
09.07.2017,33131.3,S11
09.07.2017,33335.8,S12
09.07.2017,33954.0,S13
09.07.2017,34385.8,S14
09.07.2017,34383.0,S15
09.07.2017,34206.1,S16
09.07.2017,33657.2,S17
09.07.2017,33442.4,S18
09.07.2017,33628.6,S19
09.07.2017,34981.8,S20
09.07.2017,36108.1,S21
09.07.2017,36022.0,S22
09.07.2017,34651.7,S23
10.07.2017,33202.9,S0
10.07.2017,31678.8,S1
10.07.2017,30580.6,S2
10.07.2017,29806.5,S3
10.07.2017,29250.8,S4
10.07.2017,28066.4,S5
10.07.2017,28337.9,S6
10.07.2017,30827.7,S7
10.07.2017,36915.4,S8
10.07.2017,40574.8,S9
10.07.2017,41882.1,S10
10.07.2017,43273.1,S11
10.07.2017,42313.2,S12
10.07.2017,43345.0,S13
10.07.2017,44520.5,S14
10.07.2017,44340.3,S15
10.07.2017,43775.4,S16
10.07.2017,42028.9,S17
10.07.2017,40099.0,S18
10.07.2017,39050.9,S19
10.07.2017,39855.9,S20
10.07.2017,40430.2,S21
10.07.2017,40141.9,S22
10.07.2017,38234.7,S23
11.07.2017,36394.2,S0
11.07.2017,34595.7,S1
11.07.2017,33274.1,S2
11.07.2017,32536.8,S3
11.07.2017,31506.0,S4
11.07.2017,30651.8,S5
11.07.2017,30208.3,S6
11.07.2017,32681.2,S7
11.07.2017,38139.4,S8
11.07.2017,41059.2,S9
11.07.2017,42459.7,S10
11.07.2017,43579.3,S11
11.07.2017,42499.4,S12
11.07.2017,43335.2,S13
11.07.2017,44514.6,S14
11.07.2017,44593.8,S15
11.07.2017,43938.6,S16
11.07.2017,42502.0,S17
11.07.2017,40581.1,S18
11.07.2017,39464.6,S19
11.07.2017,40415.1,S20
11.07.2017,40948.8,S21
11.07.2017,40425.9,S22
11.07.2017,38807.8,S23
12.07.2017,36801.3,S0
12.07.2017,35093.5,S1
12.07.2017,33715.4,S2
12.07.2017,32742.6,S3
12.07.2017,32217.2,S4
12.07.2017,30988.3,S5
12.07.2017,30715.0,S6
12.07.2017,33248.1,S7
12.07.2017,38219.3,S8
12.07.2017,41659.5,S9
12.07.2017,42950.6,S10
12.07.2017,43831.1,S11
12.07.2017,42417.2,S12
12.07.2017,43922.2,S13
12.07.2017,44943.4,S14
12.07.2017,44882.4,S15
12.07.2017,44481.5,S16
12.07.2017,42905.1,S17
12.07.2017,41093.9,S18
12.07.2017,40085.9,S19
12.07.2017,40896.6,S20
12.07.2017,41241.4,S21
12.07.2017,40781.3,S22
12.07.2017,37719.2,S23
13.07.2017,36908.3,S0
13.07.2017,35328.9,S1
13.07.2017,33858.4,S2
13.07.2017,33065.4,S3
13.07.2017,32442.9,S4
13.07.2017,31182.2,S5
13.07.2017,30717.6,S6
13.07.2017,33288.3,S7
13.07.2017,38470.5,S8
13.07.2017,41854.7,S9
13.07.2017,43125.7,S10
13.07.2017,44024.6,S11
13.07.2017,43152.3,S12
13.07.2017,44311.7,S13
13.07.2017,45336.8,S14
13.07.2017,45382.1,S15
13.07.2017,44960.0,S16
13.07.2017,43463.2,S17
13.07.2017,41308.8,S18
13.07.2017,40514.8,S19
13.07.2017,41490.7,S20
13.07.2017,41867.2,S21
13.07.2017,41378.7,S22
13.07.2017,39804.0,S23
14.07.2017,37682.8,S0
14.07.2017,35828.3,S1
14.07.2017,34618.9,S2
14.07.2017,33118.3,S3
14.07.2017,32680.6,S4
14.07.2017,31719.6,S5
14.07.2017,31331.7,S6
14.07.2017,33587.7,S7
14.07.2017,38964.1,S8
14.07.2017,42450.8,S9
14.07.2017,43742.2,S10
14.07.2017,44263.9,S11
14.07.2017,42993.2,S12
14.07.2017,42337.9,S13
14.07.2017,44884.5,S14
14.07.2017,45170.5,S15
14.07.2017,44299.7,S16
14.07.2017,42872.6,S17
14.07.2017,40841.3,S18
14.07.2017,40166.0,S19
14.07.2017,40929.7,S20
14.07.2017,41087.7,S21
14.07.2017,40646.0,S22
14.07.2017,38922.3,S23
15.07.2017,36615.5,S0
15.07.2017,34853.1,S1
15.07.2017,33479.9,S2
15.07.2017,32413.7,S3
15.07.2017,31695.5,S4
15.07.2017,30189.0,S5
15.07.2017,29310.9,S6
15.07.2017,30590.1,S7
15.07.2017,33773.5,S8
15.07.2017,36571.2,S9
15.07.2017,38086.9,S10
15.07.2017,38951.8,S11
15.07.2017,38262.0,S12
15.07.2017,39139.4,S13
15.07.2017,39558.3,S14
15.07.2017,39036.9,S15
15.07.2017,38395.9,S16
15.07.2017,37193.4,S17
15.07.2017,36477.1,S18
15.07.2017,36323.9,S19
15.07.2017,37244.3,S20
15.07.2017,37567.8,S21
15.07.2017,36631.3,S22
15.07.2017,35579.9,S23
16.07.2017,33839.9,S0
16.07.2017,32495.2,S1
16.07.2017,30997.4,S2
16.07.2017,30188.2,S3
16.07.2017,29486.9,S4
16.07.2017,27984.4,S5
16.07.2017,27304.0,S6
16.07.2017,28277.0,S7
16.07.2017,30136.7,S8
16.07.2017,32233.4,S9
16.07.2017,33892.6,S10
16.07.2017,34658.4,S11
16.07.2017,34695.8,S12
16.07.2017,35203.6,S13
16.07.2017,35646.4,S14
16.07.2017,35591.7,S15
16.07.2017,35307.5,S16
16.07.2017,34584.0,S17
16.07.2017,34135.8,S18
16.07.2017,34488.9,S19
16.07.2017,35999.6,S20
16.07.2017,36412.6,S21
16.07.2017,36421.9,S22
16.07.2017,35143.4,S23
17.07.2017,33725.4,S0
17.07.2017,32369.3,S1
17.07.2017,31279.1,S2
17.07.2017,30345.6,S3
17.07.2017,29962.0,S4
17.07.2017,28982.0,S5
17.07.2017,28929.3,S6
17.07.2017,31534.4,S7
17.07.2017,37580.9,S8
17.07.2017,41196.1,S9
17.07.2017,42421.3,S10
17.07.2017,43425.2,S11
17.07.2017,42191.1,S12
17.07.2017,42618.2,S13
17.07.2017,44093.1,S14
17.07.2017,43634.6,S15
17.07.2017,43688.4,S16
17.07.2017,42154.3,S17
17.07.2017,40484.9,S18
17.07.2017,39556.7,S19
17.07.2017,40600.8,S20
17.07.2017,40659.0,S21
17.07.2017,40159.1,S22
17.07.2017,38712.9,S23
18.07.2017,36551.7,S0
18.07.2017,34983.8,S1
18.07.2017,33707.1,S2
18.07.2017,32715.1,S3
18.07.2017,32092.2,S4
18.07.2017,31247.4,S5
18.07.2017,30855.5,S6
18.07.2017,32688.6,S7
18.07.2017,37322.5,S8
18.07.2017,40072.6,S9
18.07.2017,41404.9,S10
18.07.2017,42124.4,S11
18.07.2017,40939.3,S12
18.07.2017,41710.6,S13
18.07.2017,42752.9,S14
18.07.2017,42598.9,S15
18.07.2017,42381.3,S16
18.07.2017,40815.0,S17
18.07.2017,39165.6,S18
18.07.2017,38608.1,S19
18.07.2017,39729.2,S20
18.07.2017,39868.6,S21
18.07.2017,39394.0,S22
18.07.2017,37949.6,S23
19.07.2017,35570.9,S0
19.07.2017,34220.6,S1
19.07.2017,32917.2,S2
19.07.2017,33325.4,S3
19.07.2017,31718.9,S4
19.07.2017,30648.7,S5
19.07.2017,30522.1,S6
19.07.2017,32560.4,S7
19.07.2017,37764.5,S8
19.07.2017,40947.8,S9
19.07.2017,42136.4,S10
19.07.2017,42689.0,S11
19.07.2017,41787.7,S12
19.07.2017,42714.4,S13
19.07.2017,43606.9,S14
19.07.2017,43634.1,S15
19.07.2017,43334.4,S16
19.07.2017,41559.7,S17
19.07.2017,39738.2,S18
19.07.2017,39043.5,S19
19.07.2017,40091.3,S20
19.07.2017,40276.7,S21
19.07.2017,39651.3,S22
19.07.2017,38130.5,S23
20.07.2017,36075.6,S0
20.07.2017,34475.6,S1
20.07.2017,33339.7,S2
20.07.2017,32575.7,S3
20.07.2017,31981.2,S4
20.07.2017,30921.0,S5
20.07.2017,30517.7,S6
20.07.2017,32677.7,S7
20.07.2017,37876.6,S8
20.07.2017,40802.5,S9
20.07.2017,42279.4,S10
20.07.2017,43138.1,S11
20.07.2017,41989.4,S12
20.07.2017,42917.9,S13
20.07.2017,43707.5,S14
20.07.2017,43731.9,S15
20.07.2017,43348.3,S16
20.07.2017,41899.1,S17
20.07.2017,39915.1,S18
20.07.2017,39256.0,S19
20.07.2017,40291.1,S20
20.07.2017,40578.2,S21
20.07.2017,40013.6,S22
20.07.2017,38485.0,S23
21.07.2017,36551.9,S0
21.07.2017,34804.5,S1
21.07.2017,33449.5,S2
21.07.2017,32679.3,S3
21.07.2017,32072.7,S4
21.07.2017,31057.6,S5
21.07.2017,30897.5,S6
21.07.2017,32770.2,S7
21.07.2017,38134.2,S8
21.07.2017,41389.0,S9
21.07.2017,42558.4,S10
21.07.2017,43601.9,S11
21.07.2017,42171.3,S12
21.07.2017,41162.6,S13
21.07.2017,43816.8,S14
21.07.2017,44122.5,S15
21.07.2017,43592.6,S16
21.07.2017,42127.3,S17
21.07.2017,40373.0,S18
21.07.2017,39526.1,S19
21.07.2017,40570.6,S20
21.07.2017,40559.6,S21
21.07.2017,40033.1,S22
21.07.2017,38597.0,S23
22.07.2017,36697.7,S0
22.07.2017,34981.4,S1
22.07.2017,33537.4,S2
22.07.2017,32505.6,S3
22.07.2017,32236.1,S4
22.07.2017,31079.3,S5
22.07.2017,30282.4,S6
22.07.2017,31739.1,S7
22.07.2017,36125.2,S8
22.07.2017,39049.1,S9
22.07.2017,40532.3,S10
22.07.2017,40820.0,S11
22.07.2017,40180.0,S12
22.07.2017,40798.0,S13
22.07.2017,41206.2,S14
22.07.2017,40846.6,S15
22.07.2017,40182.7,S16
22.07.2017,39034.8,S17
22.07.2017,38102.2,S18
22.07.2017,37840.6,S19
22.07.2017,38848.2,S20
22.07.2017,38958.9,S21
22.07.2017,38697.3,S22
22.07.2017,36993.9,S23
23.07.2017,34994.0,S0
23.07.2017,33374.2,S1
23.07.2017,31889.8,S2
23.07.2017,31004.0,S3
23.07.2017,30026.1,S4
23.07.2017,29255.1,S5
23.07.2017,27879.0,S6
23.07.2017,28691.1,S7
23.07.2017,30246.6,S8
23.07.2017,31941.1,S9
23.07.2017,33394.0,S10
23.07.2017,34478.1,S11
23.07.2017,34480.8,S12
23.07.2017,35018.2,S13
23.07.2017,35360.0,S14
23.07.2017,35640.8,S15
23.07.2017,35549.4,S16
23.07.2017,35102.0,S17
23.07.2017,34725.4,S18
23.07.2017,34655.4,S19
23.07.2017,36237.8,S20
23.07.2017,36998.3,S21
23.07.2017,37013.6,S22
23.07.2017,35955.1,S23
24.07.2017,34504.0,S0
24.07.2017,32679.5,S1
24.07.2017,31341.6,S2
24.07.2017,30514.9,S3
24.07.2017,30071.4,S4
24.07.2017,29229.9,S5
24.07.2017,28723.9,S6
24.07.2017,31653.1,S7
24.07.2017,37689.1,S8
24.07.2017,41401.2,S9
24.07.2017,42866.7,S10
24.07.2017,43967.4,S11
24.07.2017,43071.2,S12
24.07.2017,43808.9,S13
24.07.2017,44736.6,S14
24.07.2017,44926.9,S15
24.07.2017,44670.8,S16
24.07.2017,43239.9,S17
24.07.2017,41063.8,S18
24.07.2017,40364.7,S19
24.07.2017,41222.8,S20
24.07.2017,41311.9,S21
24.07.2017,40927.8,S22
24.07.2017,39189.3,S23
25.07.2017,37184.6,S0
25.07.2017,35363.3,S1
25.07.2017,34048.5,S2
25.07.2017,33018.3,S3
25.07.2017,32531.8,S4
25.07.2017,31758.7,S5
25.07.2017,30589.8,S6
25.07.2017,33149.0,S7
25.07.2017,38930.7,S8
25.07.2017,42153.3,S9
25.07.2017,43493.2,S10
25.07.2017,44318.5,S11
25.07.2017,43139.9,S12
25.07.2017,44533.8,S13
25.07.2017,45687.9,S14
25.07.2017,45498.7,S15
25.07.2017,45240.6,S16
25.07.2017,43836.4,S17
25.07.2017,41748.2,S18
25.07.2017,40940.9,S19
25.07.2017,41962.4,S20
25.07.2017,41951.9,S21
25.07.2017,41463.7,S22
25.07.2017,40193.2,S23
26.07.2017,37667.2,S0
26.07.2017,36012.9,S1
26.07.2017,34397.5,S2
26.07.2017,33459.2,S3
26.07.2017,32981.7,S4
26.07.2017,32134.3,S5
26.07.2017,31469.4,S6
26.07.2017,33577.6,S7
26.07.2017,39072.1,S8
26.07.2017,42586.1,S9
26.07.2017,44269.6,S10
26.07.2017,45576.7,S11
26.07.2017,44622.2,S12
26.07.2017,46149.2,S13
26.07.2017,47062.4,S14
26.07.2017,46770.9,S15
26.07.2017,46422.7,S16
26.07.2017,44359.3,S17
26.07.2017,42300.0,S18
26.07.2017,41567.7,S19
26.07.2017,42535.3,S20
26.07.2017,42556.1,S21
26.07.2017,41895.3,S22
26.07.2017,40227.7,S23
27.07.2017,37819.8,S0
27.07.2017,36099.1,S1
27.07.2017,34711.5,S2
27.07.2017,33583.1,S3
27.07.2017,33377.1,S4
27.07.2017,32205.4,S5
27.07.2017,31797.1,S6
27.07.2017,33807.9,S7
27.07.2017,39311.1,S8
27.07.2017,42924.3,S9
27.07.2017,44247.0,S10
27.07.2017,45536.9,S11
27.07.2017,44370.5,S12
27.07.2017,45320.1,S13
27.07.2017,46164.5,S14
27.07.2017,45771.2,S15
27.07.2017,45199.3,S16
27.07.2017,43145.6,S17
27.07.2017,40031.5,S18
27.07.2017,39376.4,S19
27.07.2017,40731.1,S20
27.07.2017,40638.3,S21
27.07.2017,40325.8,S22
27.07.2017,38211.0,S23
28.07.2017,36791.6,S0
28.07.2017,35312.3,S1
28.07.2017,34034.9,S2
28.07.2017,33109.9,S3
28.07.2017,32607.3,S4
28.07.2017,31420.8,S5
28.07.2017,30967.3,S6
28.07.2017,32901.0,S7
28.07.2017,37970.5,S8
28.07.2017,41177.6,S9
28.07.2017,42216.4,S10
28.07.2017,43163.4,S11
28.07.2017,41767.5,S12
28.07.2017,41149.5,S13
28.07.2017,43405.0,S14
28.07.2017,43276.3,S15
28.07.2017,42784.9,S16
28.07.2017,41199.4,S17
28.07.2017,39350.0,S18
28.07.2017,38713.9,S19
28.07.2017,39779.5,S20
28.07.2017,39809.1,S21
28.07.2017,39162.0,S22
28.07.2017,37722.5,S23
29.07.2017,35857.8,S0
29.07.2017,34272.2,S1
29.07.2017,33140.2,S2
29.07.2017,31827.9,S3
29.07.2017,31531.6,S4
29.07.2017,30584.3,S5
29.07.2017,29971.8,S6
29.07.2017,31117.7,S7
29.07.2017,35493.2,S8
29.07.2017,38667.6,S9
29.07.2017,39892.7,S10
29.07.2017,40524.8,S11
29.07.2017,39621.7,S12
29.07.2017,40062.9,S13
29.07.2017,40341.2,S14
29.07.2017,40126.9,S15
29.07.2017,39460.3,S16
29.07.2017,38490.9,S17
29.07.2017,37832.5,S18
29.07.2017,37585.8,S19
29.07.2017,38742.2,S20
29.07.2017,38454.9,S21
29.07.2017,37908.9,S22
29.07.2017,36426.8,S23
30.07.2017,34395.7,S0
30.07.2017,33036.3,S1
30.07.2017,31560.5,S2
30.07.2017,30520.1,S3
30.07.2017,29979.6,S4
30.07.2017,28822.8,S5
30.07.2017,27630.9,S6
30.07.2017,28147.7,S7
30.07.2017,29916.3,S8
30.07.2017,32093.5,S9
30.07.2017,33573.9,S10
30.07.2017,34108.6,S11
30.07.2017,34406.1,S12
30.07.2017,34747.4,S13
30.07.2017,35238.1,S14
30.07.2017,35150.3,S15
30.07.2017,35014.1,S16
30.07.2017,34627.0,S17
30.07.2017,34462.3,S18
30.07.2017,34888.1,S19
30.07.2017,36352.0,S20
30.07.2017,36678.0,S21
30.07.2017,36648.7,S22
30.07.2017,35429.0,S23
31.07.2017,33819.8,S0
31.07.2017,32105.4,S1
31.07.2017,31008.7,S2
31.07.2017,30299.3,S3
31.07.2017,29898.9,S4
31.07.2017,29026.7,S5
31.07.2017,28704.6,S6
31.07.2017,31158.6,S7
31.07.2017,37293.5,S8
31.07.2017,40796.3,S9
31.07.2017,42056.1,S10
31.07.2017,42968.1,S11
31.07.2017,42076.7,S12
31.07.2017,43225.2,S13
31.07.2017,44412.3,S14
31.07.2017,44169.1,S15
31.07.2017,43669.1,S16
31.07.2017,42339.5,S17
31.07.2017,40601.4,S18
31.07.2017,39900.9,S19
31.07.2017,40887.8,S20
31.07.2017,40553.0,S21
31.07.2017,40329.4,S22
31.07.2017,38636.7,S23
01.08.2017,37775.5,S0
01.08.2017,35963.3,S1
01.08.2017,34427.2,S2
01.08.2017,33532.4,S3
01.08.2017,32903.9,S4
01.08.2017,32428.0,S5
01.08.2017,31531.0,S6
01.08.2017,33772.9,S7
01.08.2017,39302.1,S8
01.08.2017,42874.5,S9
01.08.2017,44387.2,S10
01.08.2017,45540.9,S11
01.08.2017,44374.6,S12
01.08.2017,45658.2,S13
01.08.2017,46831.9,S14
01.08.2017,46589.9,S15
01.08.2017,45826.9,S16
01.08.2017,44370.2,S17
01.08.2017,42354.9,S18
01.08.2017,41448.6,S19
01.08.2017,42167.5,S20
01.08.2017,41505.8,S21
01.08.2017,41169.0,S22
01.08.2017,39736.8,S23
02.08.2017,36616.6,S0
02.08.2017,35089.0,S1
02.08.2017,33757.3,S2
02.08.2017,33045.8,S3
02.08.2017,32732.7,S4
02.08.2017,32052.5,S5
02.08.2017,31215.8,S6
02.08.2017,33020.8,S7
02.08.2017,38171.1,S8
02.08.2017,41587.6,S9
02.08.2017,42949.2,S10
02.08.2017,44029.2,S11
02.08.2017,42946.5,S12
02.08.2017,44091.8,S13
02.08.2017,44954.5,S14
02.08.2017,44937.8,S15
02.08.2017,44624.0,S16
02.08.2017,42973.3,S17
02.08.2017,41110.5,S18
02.08.2017,40520.3,S19
02.08.2017,41428.1,S20
02.08.2017,41103.5,S21
02.08.2017,40738.6,S22
02.08.2017,39230.2,S23
03.08.2017,37191.8,S0
03.08.2017,35333.2,S1
03.08.2017,34114.2,S2
03.08.2017,33347.7,S3
03.08.2017,32780.8,S4
03.08.2017,32148.6,S5
03.08.2017,31450.8,S6
03.08.2017,33382.5,S7
03.08.2017,39022.1,S8
03.08.2017,42221.5,S9
03.08.2017,43635.4,S10
03.08.2017,44636.7,S11
03.08.2017,43268.8,S12
03.08.2017,44750.1,S13
03.08.2017,45930.7,S14
03.08.2017,45421.6,S15
03.08.2017,45029.2,S16
03.08.2017,43088.8,S17
03.08.2017,40817.2,S18
03.08.2017,39963.7,S19
03.08.2017,40462.5,S20
03.08.2017,40624.3,S21
03.08.2017,39911.4,S22
03.08.2017,38389.7,S23
04.08.2017,36619.1,S0
04.08.2017,34650.6,S1
04.08.2017,33248.5,S2
04.08.2017,32261.0,S3
04.08.2017,31883.7,S4
04.08.2017,31230.7,S5
04.08.2017,30378.3,S6
04.08.2017,32603.9,S7
04.08.2017,37957.2,S8
04.08.2017,41659.4,S9
04.08.2017,42946.6,S10
04.08.2017,44202.8,S11
04.08.2017,43026.2,S12
04.08.2017,42426.6,S13
04.08.2017,44497.7,S14
04.08.2017,44436.4,S15
04.08.2017,43768.3,S16
04.08.2017,42117.4,S17
04.08.2017,39926.2,S18
04.08.2017,39036.2,S19
04.08.2017,40064.2,S20
04.08.2017,39703.9,S21
04.08.2017,39182.2,S22
04.08.2017,37785.9,S23
05.08.2017,35845.9,S0
05.08.2017,34201.8,S1
05.08.2017,32750.0,S2
05.08.2017,31639.4,S3
05.08.2017,31287.5,S4
05.08.2017,30712.2,S5
05.08.2017,29812.9,S6
05.08.2017,31229.5,S7
05.08.2017,35257.8,S8
05.08.2017,38662.3,S9
05.08.2017,40441.4,S10
05.08.2017,41284.7,S11
05.08.2017,40411.3,S12
05.08.2017,41078.1,S13
05.08.2017,41414.0,S14
05.08.2017,40984.8,S15
05.08.2017,40379.5,S16
05.08.2017,38965.6,S17
05.08.2017,38191.3,S18
05.08.2017,37884.9,S19
05.08.2017,39040.0,S20
05.08.2017,38848.5,S21
05.08.2017,37960.5,S22
05.08.2017,36611.7,S23
06.08.2017,34702.7,S0
06.08.2017,33067.2,S1
06.08.2017,31473.5,S2
06.08.2017,30237.8,S3
06.08.2017,29762.8,S4
06.08.2017,28950.0,S5
06.08.2017,27779.2,S6
06.08.2017,28119.5,S7
06.08.2017,29852.5,S8
06.08.2017,31883.5,S9
06.08.2017,33915.1,S10
06.08.2017,34832.2,S11
06.08.2017,35233.9,S12
06.08.2017,36066.6,S13
06.08.2017,36341.6,S14
06.08.2017,35924.9,S15
06.08.2017,35652.6,S16
06.08.2017,34993.9,S17
06.08.2017,34702.9,S18
06.08.2017,35116.5,S19
06.08.2017,36766.3,S20
06.08.2017,36948.6,S21
06.08.2017,36415.7,S22
06.08.2017,35401.3,S23
07.08.2017,37698.7,S0
07.08.2017,36049.7,S1
07.08.2017,34520.9,S2
07.08.2017,33646.8,S3
07.08.2017,32980.1,S4
07.08.2017,32693.3,S5
07.08.2017,31094.0,S6
07.08.2017,32627.6,S7
07.08.2017,37159.7,S8
07.08.2017,40154.4,S9
07.08.2017,41763.9,S10
07.08.2017,42936.3,S11
07.08.2017,41863.5,S12
07.08.2017,42341.1,S13
07.08.2017,42775.7,S14
07.08.2017,41980.5,S15
07.08.2017,41422.5,S16
07.08.2017,40457.9,S17
07.08.2017,39779.4,S18
07.08.2017,39607.7,S19
07.08.2017,40440.1,S20
07.08.2017,39900.3,S21
07.08.2017,39151.5,S22
07.08.2017,37501.5,S23
08.08.2017,37138.0,S0
08.08.2017,35331.3,S1
08.08.2017,33711.7,S2
08.08.2017,32682.7,S3
08.08.2017,32349.3,S4
08.08.2017,31891.5,S5
08.08.2017,31405.1,S6
08.08.2017,33273.6,S7
08.08.2017,38781.8,S8
08.08.2017,42383.4,S9
08.08.2017,44173.5,S10
08.08.2017,45058.5,S11
08.08.2017,44250.9,S12
08.08.2017,45290.4,S13
08.08.2017,45994.4,S14
08.08.2017,45709.3,S15
08.08.2017,45183.0,S16
08.08.2017,43922.6,S17
08.08.2017,41947.1,S18
08.08.2017,41634.2,S19
08.08.2017,42622.4,S20
08.08.2017,41794.7,S21
08.08.2017,41143.6,S22
08.08.2017,39761.3,S23
09.08.2017,37777.0,S0
09.08.2017,35964.8,S1
09.08.2017,34429.0,S2
09.08.2017,33534.1,S3
09.08.2017,32905.7,S4
09.08.2017,32429.4,S5
09.08.2017,31534.0,S6
09.08.2017,33781.0,S7
09.08.2017,39310.2,S8
09.08.2017,42882.7,S9
09.08.2017,44395.4,S10
09.08.2017,45549.1,S11
09.08.2017,44382.8,S12
09.08.2017,45666.3,S13
09.08.2017,46840.1,S14
09.08.2017,46598.0,S15
09.08.2017,45836.7,S16
09.08.2017,44385.8,S17
09.08.2017,42370.2,S18
09.08.2017,41463.4,S19
09.08.2017,42181.2,S20
09.08.2017,41519.4,S21
09.08.2017,41172.6,S22
09.08.2017,39740.2,S23
10.08.2017,37143.5,S0
10.08.2017,35530.5,S1
10.08.2017,33998.5,S2
10.08.2017,33462.1,S3
10.08.2017,33153.0,S4
10.08.2017,32514.8,S5
10.08.2017,31801.2,S6
10.08.2017,33873.9,S7
10.08.2017,39223.4,S8
10.08.2017,42680.9,S9
10.08.2017,43909.5,S10
10.08.2017,45025.1,S11
10.08.2017,43918.4,S12
10.08.2017,45148.9,S13
10.08.2017,46274.3,S14
10.08.2017,46016.4,S15
10.08.2017,45430.8,S16
10.08.2017,44105.8,S17
10.08.2017,42356.1,S18
10.08.2017,41731.7,S19
10.08.2017,42639.0,S20
10.08.2017,42201.8,S21
10.08.2017,41231.9,S22
10.08.2017,40151.6,S23
11.08.2017,37741.7,S0
11.08.2017,35916.9,S1
11.08.2017,34630.1,S2
11.08.2017,33701.4,S3
11.08.2017,33218.0,S4
11.08.2017,32469.0,S5
11.08.2017,31712.1,S6
11.08.2017,33966.3,S7
11.08.2017,39338.5,S8
11.08.2017,43001.2,S9
11.08.2017,44545.6,S10
11.08.2017,45493.7,S11
11.08.2017,44098.4,S12
11.08.2017,43817.3,S13
11.08.2017,46305.6,S14
11.08.2017,46347.5,S15
11.08.2017,45895.1,S16
11.08.2017,44388.9,S17
11.08.2017,42007.3,S18
11.08.2017,41518.6,S19
11.08.2017,42430.3,S20
11.08.2017,41847.4,S21
11.08.2017,41102.0,S22
11.08.2017,39227.0,S23
12.08.2017,37698.7,S0
12.08.2017,36049.7,S1
12.08.2017,34520.9,S2
12.08.2017,33646.8,S3
12.08.2017,32980.1,S4
12.08.2017,32693.3,S5
12.08.2017,31094.0,S6
12.08.2017,32627.6,S7
12.08.2017,37159.7,S8
12.08.2017,40154.4,S9
12.08.2017,41763.9,S10
12.08.2017,42936.3,S11
12.08.2017,41863.5,S12
12.08.2017,42341.1,S13
12.08.2017,42775.7,S14
12.08.2017,41980.5,S15
12.08.2017,41422.5,S16
12.08.2017,40457.9,S17
12.08.2017,39779.4,S18
12.08.2017,39607.7,S19
12.08.2017,40440.1,S20
12.08.2017,39900.3,S21
12.08.2017,39151.5,S22
12.08.2017,37501.5,S23
13.08.2017,35631.0,S0
13.08.2017,33834.3,S1
